RpdID,PlanStringID,Subject,DepartmentID,PlanID,SpecialtyCipher
8901,2079230,Инструменты реализации стратегии развития организации,19,6511,38.04.02
7603,2079230,Инструменты реализации стратегии развития организации,19,6511,38.04.02
7604,2079231,Системы SCM управления,19,6511,38.04.02
7605,2079234,HR-менеджмент,19,6511,38.04.02
8792,2079234,HR-менеджмент,19,6511,38.04.02
7606,2079236,Корпоративная культура и управление изменениями,19,6511,38.04.02
7608,2079239,Учебная практика (ознакомительная практика),19,6511,38.04.02
7609,2079240,Производственная практика (научно-исследовательская работа),19,6511,38.04.02
7610,2079241,Производственная практика (преддипломная практика),19,6511,38.04.02
7611,2079242,Подготовка к процедуре защиты и защита выпускной квалификационной работы,19,6511,38.04.02
7612,2079243,Управление интеллектуальной собственностью,15,6511,38.04.02
7624,2079244,Основы реструктуризации организации,19,6511,38.04.02
9398,2079245,Производственная практика (технологическая (проектно-технологическая практика)),19,6511,38.04.02
9394,2079245,Производственная практика (технологическая (проектно-технологическая практика)),19,6511,38.04.02
7613,2079245,Производственная практика (технологическая (проектно-технологическая практика)),19,6511,38.04.02
7614,2079246,Финансовый менеджмент,19,6511,38.04.02
11248,2079248,Русский язык как иностранный,41,6511,38.04.02
7615,2079248,Русский язык как иностранный,41,6511,38.04.02
7616,2079249,Деловой английский язык в профессиональной сфере,15,6511,38.04.02
8909,2079250,Информационные технологии учета,19,6511,38.04.02
7617,2079250,Информационные технологии учета,19,6511,38.04.02
7618,2079251,Оперативно-производственное планирование и прогнозирование,19,6511,38.04.02
8793,2079252,Бизнес-планирование,19,6511,38.04.02
7619,2079252,Бизнес-планирование,19,6511,38.04.02
7620,2079253,"Междисциплинарный проект ""Разработка программы развития организации""",19,6511,38.04.02
7622,2079256,Тайм менеджмент,19,6511,38.04.02
8155,2079256,Тайм менеджмент,19,6511,38.04.02
7623,2079257,Управление личностным ростом,19,6511,38.04.02
12803,2079276,Русский язык как иностранный,41,6512,38.04.02
9478,2079905,Философия,43,6523,11.05.01
9400,2079908,Теоретические основы электротехники,29,6523,11.05.01
9479,2079910,Основы метрологии и радиоизмерений,28,6523,11.05.01
9480,2079911,Радиотехнические цепи и сигналы,28,6523,11.05.01
9481,2079912,Техническая электродинамика,28,6523,11.05.01
14964,2079913,Схемотехника аналоговых устройств,22,6523,11.05.01
9482,2079913,Схемотехника аналоговых устройств,22,6523,11.05.01
10704,2079915,Безопасность жизнедеятельности,39,6523,11.05.01
9483,2079916,Цифровая обработка сигналов,28,6523,11.05.01
9548,2079918,Статистическая теория радиотехнических систем,20,6523,11.05.01
15490,2079919,Генерирование колебаний и формирование радиосигналов,22,6523,11.05.01
9484,2079921,Антенны и распространение радиоволн,28,6523,11.05.01
9485,2079924,Устройства сверхвысоких частот,28,6523,11.05.01
9595,2079935,Учебная практика (ознакомительная практика),20,6523,11.05.01
9486,2079935,Учебная практика (ознакомительная практика),20,6523,11.05.01
9497,2079936,Производственная практика (научно-исследовательская работа),20,6523,11.05.01
9488,2079937,Производственная практика (преддипломная практика),20,6523,11.05.01
9489,2079938,Выполнение и защита выпускной квалификационной работы,20,6523,11.05.01
9490,2079941,Физические основы микро- и наноэлектроники,16,6523,11.05.01
9491,2079942,Основы электроники и радиоматериалы,16,6523,11.05.01
9492,2079943,Электропреобразовательные устройства радиоэлектронных средств,22,6523,11.05.01
9544,2079944,Математический аппарат радиотехники,20,6523,11.05.01
9493,2079945,Электромагнитные поля и волны,28,6523,11.05.01
9494,2079946,Социально-правовые основы инженерной деятельности,42,6523,11.05.01
15250,2079949,Основы компьютерного проектирования радиоэлектронных средств,22,6523,11.05.01
9495,2079949,Основы компьютерного проектирования радиоэлектронных средств,22,6523,11.05.01
9496,2079951,Приборы и техника радиоизмерений,28,6523,11.05.01
9487,2079953,Производственная практика (научно-исследовательская работа),20,6523,11.05.01
15253,2079956,Программирование в среде LabView,22,6523,11.05.01
9498,2079957,Программирование в среде Matlab,20,6523,11.05.01
9499,2079960,Введение в специальность,27,6523,11.05.01
9500,2079962,Организация учебного процесса в вузе,27,6523,11.05.01
14800,2079965,Иностранный язык,9,6523,11.05.01
10035,2080064,Теоретические основы электротехники,29,6525,11.03.01
13702,2080072,Цифровая обработка сигналов,28,6525,11.03.01
14924,2080074,Основы компьютерного проектирования радиоэлектронных средств,22,6525,11.03.01
15443,2080087,Основы телевидения и видеотехники,27,6525,11.03.01
11583,2080110,Основы русскоязычной коммуникации в профессиональной сфере,41,6525,11.03.01
10040,2080121,Теоретические основы электротехники,29,6526,11.03.01
9740,2080180,Теоретические основы электротехники,29,6527,11.03.01
14876,2080184,Радиотехнические цепи и сигналы,28,6527,11.03.01
13711,2080187,Цифровая обработка сигналов,28,6527,11.03.01
14504,2080203,Приборы и техника радиоизмерений,28,6527,11.03.01
15476,2080215,Микропроцессорные устройства,20,6527,11.03.01
15382,2080290,Основы радиомониторинга,28,6528,11.03.02
13692,2080294,Физика,30,6529,11.03.02
14863,2080313,Теория вероятностей и математическая статистика,4,6529,11.03.02
11326,2080357,Теоретические основы электротехники,29,6530,11.03.03
14584,2080393,Производственная практика (технологическая (проектно-технологическая) практика),16,6530,11.03.03
14259,2080436,Элективные курсы по физической культуре и спорту,33,6531,11.03.03
14455,2080470,Радиотехнические цепи и сигналы,28,6532,11.05.01
14929,2080491,Методы машинного обучения в цифровой обработке сигналов,28,6532,11.05.01
10539,2080539,Основы метрологии и радиоизмерений,28,6533,11.03.01
10554,2080540,Радиотехнические цепи и сигналы,28,6533,11.03.01
10550,2080541,Техническая электродинамика,28,6533,11.03.01
10667,2080542,Безопасность жизнедеятельности,39,6533,11.03.01
10558,2080544,Цифровая обработка сигналов,28,6533,11.03.01
15546,2080547,Основы конструирования и технологии радиоэлектронных средств,16,6533,11.03.01
15554,2080562,Прием и обработка радиосигналов,22,6533,11.03.01
10748,2080585,Основы радиомониторинга,28,6533,11.03.01
10666,2080599,Безопасность жизнедеятельности,39,6534,11.03.01
15511,2080604,Основы конструирования и технологии радиоэлектронных средств,16,6534,11.03.01
14266,2080679,Элективные курсы по физической культуре и спорту,33,6535,11.03.02
10541,2080715,Основы метрологии и радиоизмерений,28,6536,11.03.02
10556,2080716,Радиотехнические цепи и сигналы,28,6536,11.03.02
16588,2080721,Основы компьютерного проектирования и моделирования телекоммуникационных систем,22,6536,11.03.02
14268,2080738,Элективные курсы по физической культуре и спорту,33,6536,11.03.02
10750,2080763,Основы радиомониторинга,28,6536,11.03.02
10542,2080773,Основы метрологии и радиоизмерений,28,6537,11.03.03
10566,2080828,Основы метрологии и радиоизмерений,28,6538,11.03.03
10543,2080828,Основы метрологии и радиоизмерений,28,6538,11.03.03
15593,2080899,Телекоммуникационные сети и системы,22,6539,11.05.01
15513,2080900,Основы беспроводной связи,22,6539,11.05.01
15549,2080900,Основы беспроводной связи,22,6539,11.05.01
15514,2080901,Инженерный дизайн радиоэлектронных средств,22,6539,11.05.01
15550,2080901,Инженерный дизайн радиоэлектронных средств,22,6539,11.05.01
15551,2080902,Электродинамическое моделирование,22,6539,11.05.01
15552,2080905,Цифровые методы формирования радиосигналов,22,6539,11.05.01
16998,2080906,Устройства СВЧ радиоэлектронных средств,22,6539,11.05.01
15553,2080906,Устройства СВЧ радиоэлектронных средств,22,6539,11.05.01
10088,2080908,Учебная практика (ознакомительная практика),22,6539,11.05.01
15512,2080936,Цифровая обработка пространственно-временных сигналов,27,6539,11.05.01
15548,2080936,Цифровая обработка пространственно-временных сигналов,27,6539,11.05.01
15532,2080958,Интеллектуальные видеосистемы,27,6540,11.04.01
17683,2081019,Основы теории кодирования и шифрования,20,6542,11.04.01
18034,2081073,Научный семинар,27,6543,11.04.01
18038,2081094,Распределение и доставка медиаданных,27,6543,11.04.01
18044,2081095,Технологии медиапроизводства,27,6543,11.04.01
18029,2081096,Измерения в медиасистемах,27,6543,11.04.01
14701,2081141,Цифровая связь,22,6545,11.04.02
18040,2081169,Смарт технологии формирования и обработки изображений,27,6545,11.04.02
18042,2081170,Телевизионные камеры для компьютерного зрения,27,6545,11.04.02
18036,2081182,Прикладные видеосистемы,27,6545,11.04.02
10211,2081211,Актуальные проблемы радиоэлектроники,22,6546,11.04.02
16343,2081290,Математическое моделирование радиотехнических устройств и систем,20,6549,11.04.01
10362,2081298,Цифровая связь,28,6549,11.04.01
15525,2081303,Специализированные комплексы радиодиагностики,51,6549,11.04.01
15557,2081303,Специализированные комплексы радиодиагностики,51,6549,11.04.01
15559,2081311,Современная схемотехника СВЧ устройств,50,6549,11.04.01
10351,2081319,Измерения на СВЧ,28,6549,11.04.01
10363,2081333,Цифровая связь,28,6550,11.04.01
15558,2081343,Радиоприемные и пеленгаторные средства в комплексах специальной радиоэлектроники,51,6550,11.04.01
14119,2081347,Производственная практика (научно-исследовательская работа),20,6550,11.04.01
14118,2081347,Производственная практика (научно-исследовательская работа),20,6550,11.04.01
10352,2081352,Измерения на СВЧ,28,6550,11.04.01
17783,2081360,Математическое моделирование радиотехнических устройств и систем,20,6551,11.04.01
15545,2081379,Современная схемотехника СВЧ устройств,50,6551,11.04.01
14121,2081417,Производственная практика (научно-исследовательская работа),27,6552,11.04.01
10353,2081422,Измерения на СВЧ,28,6552,11.04.01
10354,2081450,Измерения на СВЧ,28,6553,11.04.02
15530,2081462,Радиоприемные и пеленгаторные средства в комплексах специальной радиоэлектроники,51,6553,11.04.02
10355,2081486,Измерения на СВЧ,28,6554,11.04.02
10248,2081507,Корпоративные сетевые технологии,22,6554,11.04.02
17743,2081530,Прикладные видеосистемы,27,6554,11.04.02
17741,2081531,Компьютерное зрение и машинное обучение,27,6554,11.04.02
10356,2081541,Измерения на СВЧ,28,6555,11.04.02
14703,2081542,Цифровая связь,22,6555,11.04.02
10189,2081546,Цифровые методы формирования сигналов,22,6555,11.04.02
11026,2081562,Численные методы электродинамики,22,6555,11.04.02
13200,2081577,Численные методы электродинамики,16,6556,11.04.03
10199,2081599,Автоматизированное проектирование электронных средств,22,6556,11.04.03
11024,2081609,Численные методы электродинамики,22,6557,11.04.03
10198,2081631,Автоматизированное проектирование электронных средств,22,6557,11.04.03
7773,2081647,Теоретические основы электротехники,29,6558,11.03.01
10692,2081652,Безопасность жизнедеятельности,39,6558,11.03.01
8175,2081659,Экономика,19,6558,11.03.01
9735,2081667,Основы телевидения и видеотехники,27,6558,11.03.01
9736,2081667,Основы телевидения и видеотехники,27,6558,11.03.01
11535,2083050,История России,40,6575,13.03.02
12708,2083055,Физика,30,6575,13.03.02
11679,2083057,Химия,31,6575,13.03.02
13126,2083101,Настройка и испытание электрооборудования,25,6575,13.03.02
11487,2083122,Основы русскоязычной коммуникации в профессиональной сфере,41,6575,13.03.02
11215,2083181,Тайм-менеджмент,19,6576,13.03.02
14340,2083184,Конфликтология,42,6576,13.03.02
13119,2083190,Силовая электроника,23,6576,13.03.02
11559,2083195,Иностранный язык,9,6576,13.03.02
15761,2083198,Введение в специальность,23,6576,13.03.02
17005,2083244,Технология электромонтажных работ,25,6577,13.03.02
17100,2083254,Электронные и электрические аппараты,25,6577,13.03.02
11710,2083254,Электронные и электрические аппараты,25,6577,13.03.02
11216,2083268,Тайм-менеджмент,19,6577,13.03.02
11560,2083279,Иностранный язык,9,6577,13.03.02
15762,2083288,Введение в специальность,25,6577,13.03.02
8907,2083299,Теоретические основы электротехники,29,6578,13.03.02
7815,2083299,Теоретические основы электротехники,29,6578,13.03.02
7915,2083319,Электрические измерения в электроэнергетике,23,6578,13.03.02
16849,2083332,Подготовка к защите и защита выпускной квалификационной работы,23,6578,13.03.02
16594,2083335,"Энергоресурсы, сбережение и учет",19,6578,13.03.02
8159,2083352,Тайм-менеджмент,19,6578,13.03.02
11561,2083361,Иностранный язык,9,6578,13.03.02
15763,2083370,Введение в специальность,23,6578,13.03.02
11217,2083441,Тайм-менеджмент,19,6579,15.03.06
11563,2083450,Иностранный язык,9,6579,15.03.06
13961,2083456,Основы деловой коммуникации,8,6579,15.03.06
11247,2083466,Экономика электроэнергетики,19,6579,15.03.06
17235,2083511,Электротехническое проектирование,37,6580,27.03.04
11214,2083526,Тайм-менеджмент,19,6580,27.03.04
11566,2083537,Иностранный язык,9,6580,27.03.04
13962,2083543,Основы деловой коммуникации,8,6580,27.03.04
17239,2083570,Электротехническое проектирование,37,6581,27.03.04
11586,2083589,Теоретические основы электротехники,29,6581,27.03.04
11213,2083609,Тайм-менеджмент,19,6581,27.03.04
15619,2083614,Прикладная механика,18,6581,27.03.04
12727,2083616,Иностранный язык,9,6581,27.03.04
11567,2083616,Иностранный язык,9,6581,27.03.04
17240,2083661,Электротехническое проектирование,37,6582,27.03.04
11212,2083696,Тайм-менеджмент,19,6582,27.03.04
15781,2083705,Введение в специальность,12,6582,27.03.04
17458,2083706,Теоретическая механика,13,6582,27.03.04
8740,2083740,Теоретические основы электротехники,29,6583,13.03.02
11689,2083741,Цифровая электроника,20,6583,13.03.02
11688,2083743,Электротехническое материаловедение,17,6583,13.03.02
11687,2083749,Теория вероятностей и математическая статистика,4,6583,13.03.02
8744,2083749,Теория вероятностей и математическая статистика,4,6583,13.03.02
8745,2083750,Теоретическая механика,13,6583,13.03.02
8747,2083752,Компьютерная и микропроцессорная техника,37,6583,13.03.02
8750,2083755,Проектирование электротехнологических установок,37,6583,13.03.02
8754,2083762,Физические основы электронагрева,37,6583,13.03.02
8755,2083763,Высокочастотный нагрев диэлектриков,37,6583,13.03.02
8756,2083765,Силовая импульсная техника,37,6583,13.03.02
8757,2083766,Электронно-лучевые и лазерные установки,37,6583,13.03.02
8758,2083768,Моделирование электротехнологических установок,37,6583,13.03.02
8759,2083769,Численное моделирование индукционных систем в ANSYS,37,6583,13.03.02
8761,2083772,Схемотехника систем управления электротехнологических установок,37,6583,13.03.02
8762,2083774,Теоретические основы высокочастотной электротехники,37,6583,13.03.02
8764,2083778,Учебная практика (ознакомительная практика),37,6583,13.03.02
9462,2083784,Тайм-менеджмент,19,6583,13.03.02
8769,2083784,Тайм-менеджмент,19,6583,13.03.02
8783,2083788,Инженерная экология,7,6583,13.03.02
8776,2083795,Основы проектной деятельности,12,6583,13.03.02
9017,2083796,Электрический привод,23,6583,13.03.02
8777,2083796,Электрический привод,23,6583,13.03.02
8778,2083797,Силовая электроника,37,6583,13.03.02
8779,2083798,Экономика электроэнергетики,19,6583,13.03.02
11330,2083799,Элективные курсы по физической культуре и спорту,33,6583,13.03.02
11676,2083802,Русский язык как иностранный,41,6583,13.03.02
11485,2083803,Основы русскоязычной коммуникации в профессиональной сфере,41,6583,13.03.02
8780,2083803,Основы русскоязычной коммуникации в профессиональной сфере,41,6583,13.03.02
8782,2083810,Энергоаудит,37,6583,13.03.02
11729,2083823,Безопасность жизнедеятельности,39,6584,13.03.02
16840,2083859,Подготовка к защите и защита выпускной квалификационной работы,23,6584,13.03.02
15317,2083874,Элективные курсы по физической культуре и спорту,33,6584,13.03.02
11830,2083877,Русский язык как иностранный,41,6584,13.03.02
15758,2083879,Введение в специальность,23,6584,13.03.02
11730,2083897,Безопасность жизнедеятельности,39,6585,13.03.02
15518,2083899,Теория автоматического управления,25,6585,13.03.02
16841,2083931,Подготовка к защите и защита выпускной квалификационной работы,25,6585,13.03.02
13116,2083937,Силовая электроника,25,6585,13.03.02
15327,2083937,Силовая электроника,25,6585,13.03.02
15318,2083940,Элективные курсы по физической культуре и спорту,33,6585,13.03.02
12847,2083942,Алгебра и геометрия,4,6585,13.03.02
15759,2083969,Введение в специальность,25,6585,13.03.02
11731,2083981,Безопасность жизнедеятельности,39,6586,13.03.02
10641,2083981,Безопасность жизнедеятельности,39,6586,13.03.02
16845,2084013,Подготовка к защите и защита выпускной квалификационной работы,23,6586,13.03.02
16551,2084020,Силовая электроника,23,6586,13.03.02
13117,2084020,Силовая электроника,23,6586,13.03.02
15328,2084020,Силовая электроника,23,6586,13.03.02
15320,2084023,Элективные курсы по физической культуре и спорту,33,6586,13.03.02
15760,2084051,Введение в специальность,23,6586,13.03.02
10837,2084054,Инженерная экология,7,6586,13.03.02
17076,2084153,Моделирование систем управления,12,6588,27.03.04
11104,2084190,Энергоаудит,37,6588,27.03.04
12994,2084194,Основы русскоязычной коммуникации в профессиональной сфере,41,6588,27.03.04
15354,2084197,Элективные курсы по физической культуре и спорту,33,6588,27.03.04
12547,2084199,Информатика,23,6588,27.03.04
15826,2084204,Философия,43,6588,27.03.04
14857,2084205,Правоведение,40,6588,27.03.04
13106,2084245,Теория оптимального управления,12,6589,27.03.04
17277,2084250,Судовые автоматизированные приводы,25,6589,27.03.04
17242,2084251,Электротехническое проектирование,37,6589,27.03.04
17270,2084282,Основы математической теории устойчивости,25,6589,27.03.04
12995,2084283,Основы русскоязычной коммуникации в профессиональной сфере,41,6589,27.03.04
15827,2084288,Философия,43,6589,27.03.04
12781,2084297,Иностранный язык,9,6589,27.03.04
12779,2084297,Иностранный язык,9,6589,27.03.04
17243,2084342,Электротехническое проектирование,37,6590,27.03.04
12996,2084370,Основы русскоязычной коммуникации в профессиональной сфере,41,6590,27.03.04
15828,2084375,Философия,43,6590,27.03.04
12796,2084384,Иностранный язык,9,6590,27.03.04
17453,2084387,Теоретическая механика,13,6590,27.03.04
17455,2084410,Приборы и системы навигации,13,6590,27.03.04
12107,2084423,Моделирование и синтез нелинейных элементов систем (Modeling and Synthesis of Nonlinear Elements of Systems),29,6591,13.04.02
10783,2084440,Энергоменеджмент,19,6592,13.04.02
10787,2084449,Численное моделирование индукционных электротехнологий,37,6592,13.04.02
10765,2084461,Русский язык как иностранный,41,6592,13.04.02
11324,2084462,Иностранный язык,9,6592,13.04.02
10766,2084462,Иностранный язык,9,6592,13.04.02
10769,2084468,Язык Python как среда для математической обработки данных,37,6592,13.04.02
13161,2084469,Моделирование индукционных технологий,37,6592,13.04.02
10770,2084469,Моделирование индукционных технологий,37,6592,13.04.02
10772,2084471,Методы и средства технической диагностики электрооборудования,25,6592,13.04.02
10776,2084476,Основы конструирования электротехнических устройств,37,6592,13.04.02
10778,2084479,Компьютерно-информационные технологии анализа и синтеза электротехнических комплексов,37,6592,13.04.02
11665,2084486,Управление инженерными проектами,8,6592,13.04.02
10785,2084486,Управление инженерными проектами,8,6592,13.04.02
11633,2084513,Иностранный язык,9,6593,13.04.02
13163,2084532,Моделирование индукционных технологий,37,6593,13.04.02
11232,2084542,Лазерная техника и технологии,37,6593,13.04.02
11434,2084552,Энергоменеджмент,19,6593,13.04.02
13077,2084566,Русский язык как иностранный,41,6594,13.04.02
13480,2084580,Методы и средства технической диагностики электрооборудования,25,6594,13.04.02
12669,2084590,Высокочастотная силовая электроника,37,6594,13.04.02
12010,2084590,Высокочастотная силовая электроника,37,6594,13.04.02
11635,2084614,Иностранный язык,9,6595,13.04.02
12794,2084637,Электромагнитные процессы в трехфазных системах,29,6595,13.04.02
11829,2084637,Электромагнитные процессы в трехфазных системах,29,6595,13.04.02
11649,2084637,Электромагнитные процессы в трехфазных системах,29,6595,13.04.02
12114,2084654,Моделирование и синтез нелинейных элементов систем (Modeling and Synthesis of Nonlinear Elements of Systems),29,6596,27.04.04
11638,2084691,Иностранный язык,9,6597,27.04.04
10292,2084695,Организационное поведение,42,6597,27.04.04
10294,2084699,Управление инженерными проектами,8,6597,27.04.04
9725,2084706,Нейронные сети для математического моделирования устройств и систем,29,6597,27.04.04
9731,2084706,Нейронные сети для математического моделирования устройств и систем,29,6597,27.04.04
10808,2054403,Экология,7,5973,11.03.04
11673,2084754,Язык программирования Python,37,6598,27.04.04
11639,2084763,Иностранный язык,9,6598,27.04.04
13261,2084791,Высокочастотная силовая электроника,37,6599,27.04.04
10470,2084826,Альтернативная энергетика (Alternative Energy),37,6600,13.04.02
13150,2084832,Методы и средства математической оптимизации в области технических систем (Methods and Means of Mathematical Optimization in the Field of Technical Systems),25,6600,13.04.02
13157,2084846,Управление инженерными проектами (Engineering Project Management),8,6600,13.04.02
11653,2084870,Интегрированные системы управления процессами производства электротехнической продукции,23,6601,13.04.02
11666,2084874,Иностранный язык,9,6601,13.04.02
10870,2084882,Нейронные сети для математического моделирования устройств и систем,29,6601,13.04.02
10642,2084886,Системы обеспечения безопасности технических средств управления,39,6601,13.04.02
10643,2084887,Электромагнитная совместимость  электрооборудования автономных объектов,39,6601,13.04.02
13164,2084896,Основы развития творческого воображения,17,6601,13.04.02
11726,2084925,Иностранный язык,9,6602,13.04.02
12042,2084926,Русский язык как иностранный,41,6602,13.04.02
12006,2084929,Численное моделирование индукционных электротехнологий,37,6602,13.04.02
11656,2084931,Промышленные электротехнологические установки,37,6602,13.04.02
13162,2084944,Моделирование индукционных технологий,37,6602,13.04.02
13744,2084952,Системы обеспечения безопасности технических средств управления,39,6602,13.04.02
11233,2084954,Лазерная техника и технологии,37,6602,13.04.02
12044,2084978,Русский язык как иностранный,41,6603,13.04.02
13745,2084996,Системы обеспечения безопасности технических средств управления,39,6603,13.04.02
12011,2085002,Высокочастотная силовая электроника,37,6603,13.04.02
13746,2085013,Системы обеспечения безопасности технических средств управления,39,6604,13.04.02
10640,2085013,Системы обеспечения безопасности технических средств управления,39,6604,13.04.02
10639,2085014,Электромагнитная совместимость  электрооборудования автономных объектов,39,6604,13.04.02
8692,2085029,Социальные коммуникации в профессиональной среде,42,6604,13.04.02
9082,2085044,Компьютерно-информационные технологии анализа и синтеза электротехнических комплексов,37,6604,13.04.02
12116,2085064,Моделирование и синтез нелинейных элементов систем (Modeling and Synthesis of Nonlinear Elements of Systems),29,6605,27.04.04
13596,2085113,Язык программирования Python,25,6606,27.04.04
12800,2085151,Организационное поведение,42,6607,27.04.04
17349,2085154,Энергоменеджмент,19,6607,27.04.04
12032,2085174,Русский язык как иностранный,41,6607,27.04.04
12033,2085199,Русский язык как иностранный,41,6608,27.04.04
17350,2085209,Энергоменеджмент,19,6608,27.04.04
17801,2085323,Энергоменеджмент,19,6611,13.04.02
11432,2085323,Энергоменеджмент,19,6611,13.04.02
17800,2085330,Энергоменеджмент,19,6612,13.04.02
11428,2085330,Энергоменеджмент,19,6612,13.04.02
13215,2085358,Иностранный язык,9,6612,13.04.02
12421,2085367,Технологии автоматизации электроприводных систем,23,6613,13.04.02
12481,2085387,Системы обеспечения безопасности технических средств управления,39,6613,13.04.02
11436,2085402,Энергоменеджмент,19,6614,13.04.02
11435,2085402,Энергоменеджмент,19,6614,13.04.02
12538,2085425,Релейное управление для защиты электротехнических систем,29,6614,13.04.02
11410,2085425,Релейное управление для защиты электротехнических систем,29,6614,13.04.02
11631,2085430,Иностранный язык,9,6614,13.04.02
11562,2085684,Иностранный язык,9,6618,13.03.02
9698,2085694,Теоретические основы электротехники,29,6618,13.03.02
10027,2085701,Силовая электроника,23,6618,13.03.02
16533,2085716,Системы управления электроприводами,23,6618,13.03.02
16637,2085744,Настройка и испытание электрооборудования,25,6618,13.03.02
15764,2085749,Введение в специальность,23,6618,13.03.02
11921,2085750,Инженерная экология,7,6618,13.03.02
15297,2085765,Русский язык как иностранный,41,6618,13.03.02
15962,2085766,Электрохимическая энергетика,31,6618,13.03.02
10729,2086182,Безопасность жизнедеятельности,39,6625,28.03.01
10594,2086190,Теоретические основы электротехники,29,6625,28.03.01
11958,2086227,Русский язык как иностранный,41,6625,28.03.01
9796,2086235,Философия,43,6626,11.03.04
10041,2086250,Теоретические основы электротехники,29,6626,11.03.04
9805,2086250,Теоретические основы электротехники,29,6626,11.03.04
9807,2086255,Вакуумная и плазменная электроника,21,6626,11.03.04
14261,2086258,Элективные курсы по физической культуре и спорту,33,6626,11.03.04
11336,2086261,Управление личными финансами,19,6626,11.03.04
9809,2086261,Управление личными финансами,19,6626,11.03.04
9810,2086265,Учебная практика (ознакомительная практика),48,6626,11.03.04
9812,2086267,Выполнение и защита выпускной квалификационной работы,48,6626,11.03.04
13267,2086354,Физика твердого тела,11,6627,11.03.04
10261,2086449,Теоретические основы электротехники,29,6629,11.03.04
10262,2086532,Теоретические основы электротехники,29,6630,11.03.04
13272,2086554,Физика твердого тела,17,6630,11.03.04
13271,2086554,Физика твердого тела,17,6630,11.03.04
12476,2086635,Философия,43,6632,28.03.01
10595,2086650,Теоретические основы электротехники,29,6632,28.03.01
10593,2086650,Теоретические основы электротехники,29,6632,28.03.01
12493,2086654,Электродинамика,32,6632,28.03.01
14536,2086655,Основы биологии и биофизики,17,6632,28.03.01
12470,2086663,Управление личными финансами,19,6632,28.03.01
11066,2086680,Психология,43,6632,28.03.01
11552,2086688,Основы русскоязычной коммуникации в профессиональной сфере,41,6632,28.03.01
13654,2086690,Алгебра и геометрия,4,6633,11.03.04
14357,2086693,Физика,30,6633,11.03.04
10659,2086702,Безопасность жизнедеятельности,39,6633,11.03.04
9704,2086704,Твердотельная электроника,48,6633,11.03.04
9709,2086705,Микроволновая электроника,48,6633,11.03.04
9701,2086715,Вакуумная и плазменная электроника,21,6633,11.03.04
10819,2086721,Управление личными финансами,19,6633,11.03.04
14358,2086775,Физика,30,6634,11.03.04
11043,2086778,Экономика,19,6634,11.03.04
10658,2086784,Безопасность жизнедеятельности,39,6634,11.03.04
9708,2086787,Микроволновая электроника,21,6634,11.03.04
9707,2086787,Микроволновая электроника,21,6634,11.03.04
17650,2098013,Технологии баз данных,2,6848,09.03.02
11044,2086835,Экономика,19,6635,11.03.04
10657,2086841,Безопасность жизнедеятельности,39,6635,11.03.04
11045,2086895,Экономика,19,6636,11.03.04
10656,2086901,Безопасность жизнедеятельности,39,6636,11.03.04
9705,2086903,Твердотельная электроника,17,6636,11.03.04
9710,2086904,Микроволновая электроника,21,6636,11.03.04
9702,2086914,Вакуумная и плазменная электроника,21,6636,11.03.04
10472,2086979,Материалы электронной техники,17,6637,11.03.04
10655,2086984,Безопасность жизнедеятельности,39,6637,11.03.04
9706,2086986,Твердотельная электроника,17,6637,11.03.04
9712,2086987,Микроволновая электроника,21,6637,11.03.04
9703,2086997,Вакуумная и плазменная электроника,21,6637,11.03.04
7663,2087036,Философия,43,6638,11.03.04
7702,2087037,Экономика,19,6638,11.03.04
10654,2087043,Безопасность жизнедеятельности,39,6638,11.03.04
9711,2087046,Микроволновая электроника,21,6638,11.03.04
9057,2087064,Управление личными финансами,19,6638,11.03.04
12475,2087095,Философия,43,6639,28.03.01
9671,2087110,Теоретические основы электротехники,29,6639,28.03.01
12469,2087123,Управление личными финансами,19,6639,28.03.01
11931,2087147,Русский язык как иностранный,41,6639,28.03.01
12021,2087202,Русский язык как иностранный,41,6641,11.04.04
17083,2087221,Внешнеэкономическая деятельность организаций,19,6642,11.04.04
17341,2087235,Процессы микро- и нанотехнологии,32,6643,11.04.04
17340,2087235,Процессы микро- и нанотехнологии,32,6643,11.04.04
13352,2087239,Микроволновая твердотельная электроника,32,6643,11.04.04
17360,2087271,Процессы электронных и ионных технологий,32,6644,11.04.04
16670,2087387,Процессы микро- и нанотехнологии,32,6648,11.04.04
11194,2087471,Внешнеэкономическая деятельность организаций (Foreign Economic Activity of Organizations),19,6650,11.04.04
12364,2087487,Основы научных исследований,43,6651,28.04.01
9052,2087487,Основы научных исследований,43,6651,28.04.01
9053,2087504,Иностранный язык,9,6651,28.04.01
12298,2087523,Основы научных исследований,43,6652,28.04.01
12020,2087631,Русский язык как иностранный,41,6655,11.04.04
13351,2087641,Микроволновая твердотельная электроника,32,6656,11.04.04
12019,2087812,Русский язык как иностранный,41,6661,11.04.04
12018,2087844,Русский язык как иностранный,41,6662,11.04.04
12365,2087889,Основы научных исследований,43,6664,28.04.01
9402,2087967,Твердотельная электроника,35,6666,11.03.04
10660,2087968,Безопасность жизнедеятельности,39,6666,11.03.04
9403,2087969,Микроволновая электроника,35,6666,11.03.04
9404,2087970,Микро- и наноэлектроника,35,6666,11.03.04
9409,2087981,Вакуумная и плазменная электроника,35,6666,11.03.04
